ensembl	symbol	entrez	uniprot
ENSG00000224501	HSPA1B	3304	P0DMV9
ENSG00000231555	HSPA1B	3304	P0DMV9
ENSG00000232804	HSPA1B	3304	P0DMV9
ENSG00000184785	SMIM10	644538	P0DMW3
ENSG00000223658	C1GALT1C1L	728819	P0DN25
ENSG00000279782	PPIAL4F	728945	P0DN26
ENSG00000236334	PPIAL4G	644591	P0DN37
ENSG00000275895	U2AF1L5	102724594	P0DN76
ENSG00000166160	OPN1MW2	728458	P0DN77
ENSG00000269433	OPN1MW3	101060233	P0DN78
ENSG00000274276	CBSL	102724560	P0DN79
ENSG00000104827	CGB	1082	P0DN86
ENSG00000189052	CGB5	93659	P0DN86
ENSG00000213030	CGB8	94115	P0DN86
ENSG00000196337	CGB7	94027	P0DN87
ENSG00000198668	CALM1	801	P0DP23
ENSG00000198668	CALM1	805	P0DP23
ENSG00000143933	CALM2	805	P0DP24
ENSG00000160014	CALM3	805	P0DP25
ENSG00000160014	CALM3	808	P0DP25
ENSG00000074047	GLI2	2736	P10070
ENSG00000106571	GLI3	2737	P10071
ENSG00000181666	HKR1	284459	P10072
ENSG00000182318	ZSCAN22	342945	P10073
ENSG00000204859	ZBTB48	3104	P10074
ENSG00000250571	GLI4	2738	P10075
ENSG00000131096	PYY	5697	P10082
ENSG00000175868	CALCB	797	P10092
ENSG00000137714	FDX1	2230	P10109
ENSG00000125249	RAP2A	5911	P10114
ENSG00000122862	SRGN	5552	P10124
ENSG00000100453	GZMB	3002	P10144
ENSG00000169429	CXCL8	3576	P10145
ENSG00000274221	CCL3	6348	P10147
ENSG00000277632	CCL3	6348	P10147
ENSG00000278567	CCL3	6348	P10147
ENSG00000169385	RNASE2	6036	P10153
ENSG00000116747	TROVE2	6738	P10155
ENSG00000176340	COX8A	1351	P10176
ENSG00000118513	MYB	4602	P10242
ENSG00000185697	MYBL1	4603	P10243
ENSG00000101057	MYBL2	4605	P10244
ENSG00000171298	GAA	2548	P10253
ENSG00000169083	AR	367	P10275
ENSG00000131759	RARA	5914	P10276
ENSG00000126458	RRAS	6237	P10301
ENSG00000223980	HLA-A	3105	P10314
ENSG00000204525	HLA-C	3107	P10321
ENSG00000100312	ACR	49	P10323
ENSG00000078061	ARAF	369	P10398
ENSG00000168298	HIST1H1E	3008	P10412
ENSG00000171791	BCL2	596	P10415
ENSG00000118785	SPP1	6696	P10451
ENSG00000150768	DLAT	1737	P10515
ENSG00000130561	SAG	6295	P10523
ENSG00000281857	SAG	6295	P10523
ENSG00000142949	PTPRF	5792	P10586
ENSG00000160113	NR2F6	2063	P10588
ENSG00000175745	NR2F1	7025	P10589
ENSG00000136810	TXN	7295	P10599
ENSG00000119699	TGFB3	7043	P10600
ENSG00000135940	COX5B	1329	P10606
ENSG00000064601	CTSA	5476	P10619
ENSG00000008394	MGST1	4257	P10620
ENSG00000138115	CYP2C8	1558	P10632
ENSG00000100197	CYP2D6	1565	P10635
ENSG00000275211	CYP2D6	1565	P10635
ENSG00000186868	MAPT	4137	P10636
ENSG00000276155	MAPT	4137	P10636
ENSG00000277956	MAPT	4137	P10636
ENSG00000112936	C7	730	P10643
ENSG00000108946	PRKAR1A	5573	P10644
ENSG00000100604	CHGA	1113	P10645
ENSG00000276781	CHGA	1113	P10645
ENSG00000003436	TFPI	7035	P10646
ENSG00000163286	ALPPL2	251	P10696
ENSG00000109272	PF4V1	5197	P10720
ENSG00000157404	KIT	3815	P10721
ENSG00000265203	RBP3	5949	P10745
ENSG00000188690	UROS	7390	P10746
ENSG00000178562	CD28	940	P10747
ENSG00000111241	FGF6	2251	P10767
ENSG00000139684	ESD	2098	P10768
ENSG00000144381	HSPD1	3329	P10809
ENSG00000077092	RARB	5915	P10826
ENSG00000126351	THRA	7067	P10827
ENSG00000151090	THRB	7068	P10828
ENSG00000120885	CLU	1191	P10909
ENSG00000101977	MCF2	4168	P10911
ENSG00000112964	GHR	2690	P10912
ENSG00000125347	IRF1	3659	P10914
ENSG00000145681	HAPLN1	1404	P10915
ENSG00000111245	MYL2	4633	P10916
ENSG00000172116	CD8B	926	P10966
ENSG00000121351	IAPP	3375	P10997
ENSG00000044574	HSPA5	3309	P11021
ENSG00000135862	LAMC1	3915	P11047
ENSG00000104894	CD37	951	P11049
ENSG00000109063	MYH3	4621	P11055
ENSG00000141744	PNMT	5409	P11086
ENSG00000134575	ACP2	53	P11117
ENSG00000078018	MAP2	4133	P11137
ENSG00000109971	HSPA8	3312	P11142
ENSG00000166035	LIPC	3990	P11150
ENSG00000122877	EGR2	1959	P11161
ENSG00000117394	SLC2A1	6513	P11166
ENSG00000163581	SLC2A2	6514	P11168
ENSG00000059804	SLC2A3	6515	P11169
ENSG00000159023	EPB41	2035	P11171
ENSG00000114491	UMPS	7372	P11172
ENSG00000168291	PDHB	5162	P11177
ENSG00000137992	DBT	1629	P11182
ENSG00000169896	ITGAM	3684	P11215
ENSG00000100994	PYGB	5834	P11216
ENSG00000068976	PYGM	5837	P11217
ENSG00000165471	MBL2	4153	P11226
ENSG00000168539	CHRM1	1128	P11229
ENSG00000170175	CHRNB1	1140	P11230
ENSG00000006451	RALA	5898	P11233
ENSG00000144118	RALB	5899	P11234
ENSG00000156006	NAT2	10	P11245
ENSG00000186716	BCR	613	P11274
ENSG00000070182	SPTB	6710	P11277
ENSG00000185896	LAMP1	3916	P11279
ENSG00000157554	ERG	2078	P11308
ENSG00000137193	PIM1	5292	P11309
ENSG00000117054	ACADM	34	P11310
ENSG00000077782	FGFR1	2260	P11362
ENSG00000198900	TOP1	7150	P11387
ENSG00000131747	TOP2A	7153	P11388
ENSG00000160211	G6PD	2539	P11413
ENSG00000102178	UBL4A	8266	P11441
ENSG00000231924	PSG1	5669	P11464
ENSG00000242221	PSG2	5670	P11465
ENSG00000111424	VDR	7421	P11473
ENSG00000173153	ESRRA	2101	P11474
ENSG00000186895	FGF3	2248	P11487
ENSG00000114349	GNAT1	2779	P11488
ENSG00000173599	PC	5091	P11498
ENSG00000255974	CYP2A6	1548	P11509
ENSG00000137869	CYP19A1	1588	P11511
ENSG00000198947	DMD	1756	P11532
ENSG00000100714	MTHFD1	4522	P11586
ENSG00000087237	CETP	1071	P11597
ENSG00000121053	EPX	8288	P11678
ENSG00000149021	SCGB1A1	7356	P11684
ENSG00000168484	SFTPC	6440	P11686
ENSG00000138109	CYP2C9	1559	P11712
ENSG00000197081	IGF2R	3482	P11717
ENSG00000197894	ADH5	128	P11766
ENSG00000159792	PSKH1	5681	P11801
ENSG00000135446	CDK4	1019	P11802
ENSG00000112658	SRF	6722	P11831
ENSG00000156738	MS4A1	931	P11836
ENSG00000168582	CRYGA	1418	P11844
ENSG00000101911	PRPS2	5634	P11908
ENSG00000105369	CD79A	973	P11912
ENSG00000115758	ODC1	4953	P11926
ENSG00000070756	PABPC1	26986	P11940
ENSG00000132646	PCNA	5111	P12004
ENSG00000169575	VPREB1	7441	P12018
ENSG00000138675	FGF5	2250	P12034
ENSG00000186442	KRT3	3850	P12035
ENSG00000100285	NEFH	4744	P12036
ENSG00000111775	COX6A1	1337	P12074
ENSG00000170445	HARS	3035	P12081
ENSG00000145384	FABP2	2169	P12104
ENSG00000060718	COL11A1	1301	P12107
ENSG00000142156	COL6A1	1291	P12109
ENSG00000142173	COL6A2	1292	P12110
ENSG00000163359	COL6A3	1293	P12111
ENSG00000151729	SLC25A4	291	P12235
ENSG00000169100	SLC25A6	293	P12236
ENSG00000198734	F5	2153	P12259
ENSG00000178035	IMPDH2	3615	P12268
ENSG00000047410	TPR	7175	P12270
ENSG00000140522	RLBP1	6017	P12271
ENSG00000087494	PTHLH	5744	P12272
ENSG00000159763	PIP	5304	P12273
ENSG00000166165	CKB	1152	P12277
ENSG00000150337	FCGR1A	2209	P12314
ENSG00000143226	FCGR2A	2212	P12318
ENSG00000143226	FCGR2A	9103	P12318
ENSG00000179639	FCER1A	2205	P12319
ENSG00000138772	ANXA3	306	P12429
ENSG00000116990	MYCL	4610	P12524
ENSG00000223572	CKMT1A	548596	P12532
ENSG00000237289	CKMT1B	1159	P12532
ENSG00000145649	GZMA	3001	P12544
ENSG00000125845	BMP2	650	P12643
ENSG00000125378	BMP4	652	P12644
ENSG00000152785	BMP3	651	P12645
ENSG00000248098	BCKDHA	593	P12694
ENSG00000169397	RNASE3	6037	P12724
ENSG00000157933	SKI	6497	P12755
ENSG00000136603	SKIL	6498	P12757
ENSG00000072110	ACTN1	87	P12814
ENSG00000159640	ACE	1636	P12821
ENSG00000198336	MYL4	4635	P12829
ENSG00000039068	CDH1	999	P12830
ENSG00000164821	DEFA4	1669	P12838
ENSG00000096395	MLN	4295	P12872
ENSG00000109061	MYH1	4619	P12882
ENSG00000092054	MYH7	4625	P12883
ENSG00000197122	SRC	6714	P12931
ENSG00000124299	PEPD	5184	P12955
ENSG00000196419	XRCC6	2547	P12956
ENSG00000104903	LYL1	4066	P12980
ENSG00000079246	XRCC5	7520	P13010
ENSG00000076248	UNG	7374	P13051
ENSG00000120798	NR2C1	7181	P13056
ENSG00000131143	COX4I1	1327	P13073
ENSG00000185885	IFITM1	8519	P13164
ENSG00000023330	ALAS1	211	P13196
ENSG00000203618	GP1BB	2812	P13224
ENSG00000104432	IL7	3574	P13232
ENSG00000275302	CCL4	6351	P13236
ENSG00000275824	CCL4	6351	P13236
ENSG00000277943	CCL4	6351	P13236
ENSG00000216490	IFI30	10437	P13284
ENSG00000111049	MYF5	4617	P13349
ENSG00000175879	HOXD8	3234	P13378
ENSG00000241186	TDGF1	6997	P13385
ENSG00000005893	LAMP2	3920	P13473
ENSG00000023191	RNH1	6050	P13489
ENSG00000276230	RNH1	6050	P13489
ENSG00000168487	BMP1	649	P13497
ENSG00000051523	CYBA	1535	P13498
ENSG00000108691	CCL2	6347	P13500
ENSG00000271503	CCL5	6352	P13501
ENSG00000274233	CCL5	6352	P13501
ENSG00000171951	SCG2	7857	P13521
ENSG00000197616	MYH6	4624	P13533
ENSG00000133020	MYH8	4626	P13535
ENSG00000001626	CFTR	1080	P13569
ENSG00000142973	CYP4B1	1580	P13584
ENSG00000149294	NCAM1	4684	P13591
ENSG00000108622	ICAM2	3384	P13598
ENSG00000038427	VCAN	1462	P13611
ENSG00000115232	ITGA4	3676	P13612
ENSG00000172819	RARG	5916	P13631
ENSG00000105409	ATP1A3	478	P13637
ENSG00000167658	EEF2	1938	P13639
ENSG00000125144	MT1G	4495	P13640
ENSG00000186395	KRT10	3858	P13645
ENSG00000171401	KRT13	3860	P13646
ENSG00000186081	KRT5	3852	P13647
ENSG00000155660	PDIA4	9601	P13667
ENSG00000039537	C6	729	P13671
ENSG00000122884	P4HA1	5033	P13674
ENSG00000169981	ZNF35	7584	P13682
ENSG00000281306	ZNF35	7584	P13682
ENSG00000102575	ACP5	54	P13686
ENSG00000079385	CEACAM1	634	P13688
ENSG00000133112	TPT1	7178	P13693
ENSG00000148218	ALAD	210	P13716
ENSG00000099985	OSM	5008	P13725
ENSG00000117525	F3	2152	P13726
ENSG00000186652	PRG2	5553	P13727
ENSG00000206493	HLA-E	3133	P13747
ENSG00000229252	HLA-E	3133	P13747
ENSG00000230254	HLA-E	3133	P13747
ENSG00000233904	HLA-E	3133	P13747
ENSG00000228080	HLA-DRB1	3123	P13760
ENSG00000228080	HLA-DRB1	105369230	P13760
ENSG00000229074	HLA-DRB1	105369230	P13761
ENSG00000229074	HLA-DRB1	3123	P13761
ENSG00000236884	HLA-DRB1	105369230	P13761
ENSG00000236884	HLA-DRB1	3123	P13761
ENSG00000227357	HLA-DRB4	3126	P13762
ENSG00000239457	HLA-DOB	3112	P13765
ENSG00000241106	HLA-DOB	3112	P13765
ENSG00000241386	HLA-DOB	3112	P13765
ENSG00000241910	HLA-DOB	3112	P13765
ENSG00000243496	HLA-DOB	3112	P13765
ENSG00000243612	HLA-DOB	3112	P13765
ENSG00000136167	LCP1	3936	P13796
ENSG00000102024	PLS3	5358	P13797
ENSG00000164062	APEH	327	P13798
ENSG00000140374	ETFA	2108	P13804
ENSG00000105048	TNNT1	7138	P13805
ENSG00000104812	GYS1	2997	P13807
ENSG00000114302	PRKAR2A	5576	P13861
ENSG00000100170	SLC5A1	6523	P13866
ENSG00000265190	ANXA8	653145	P13928
ENSG00000108515	ENO3	2027	P13929
ENSG00000204248	COL11A2	1302	P13942
ENSG00000206290	COL11A2	1302	P13942
ENSG00000227801	COL11A2	1302	P13942
ENSG00000230930	COL11A2	1302	P13942
ENSG00000235708	COL11A2	1302	P13942
ENSG00000188778	ADRB3	155	P13945
ENSG00000188342	GTF2F2	2963	P13984
ENSG00000085063	CD59	966	P13987
ENSG00000104957	CCDC130	81576	P13994
ENSG00000065911	MTHFD2	10797	P13995
ENSG00000203857	HSD3B1	3283	P14060
ENSG00000108786	HSD17B1	3292	P14061
ENSG00000196188	CTSE	1510	P14091
ENSG00000131095	GFAP	2670	P14136
ENSG00000124205	EDN3	1908	P14138
ENSG00000188404	SELL	6402	P14151
ENSG00000240972	MIF	4282	P14174
ENSG00000276701	MIF	4282	P14174
ENSG00000165457	FOLR2	2350	P14207
ENSG00000002586	CD99	4267	P14209
ENSG00000019991	HGF	3082	P14210
ENSG00000180644	PRF1	5551	P14222
ENSG00000130175	PRKCSH	5589	P14314
ENSG00000168310	IRF2	3660	P14316
ENSG00000180353	HCLS1	3059	P14317
ENSG00000160752	FDPS	2224	P14324
ENSG00000204713	TRIM27	5987	P14373
ENSG00000215641	TRIM27	5987	P14373
ENSG00000229006	TRIM27	5987	P14373
ENSG00000234495	TRIM27	5987	P14373
ENSG00000237071	TRIM27	5987	P14373
ENSG00000135678	CPM	1368	P14384
ENSG00000090402	SI	6476	P14410
ENSG00000129244	ATP1B2	482	P14415
ENSG00000149295	DRD2	1813	P14416
ENSG00000116962	NID1	4811	P14543
ENSG00000117448	AKR1A1	10327	P14550
ENSG00000188257	PLA2G2A	5320	P14555
ENSG00000158517	NCF1	653361	P14598
ENSG00000027644	INSRR	3645	P14616
ENSG00000067225	PKM	5315	P14618
ENSG00000170634	ACYP2	98	P14621
ENSG00000166598	HSP90B1	7184	P14625
ENSG00000134057	CCNB1	891	P14635
ENSG00000196465	MYL6B	140465	P14649
ENSG00000120093	HOXB3	3213	P14651
ENSG00000173917	HOXB2	3212	P14652
ENSG00000120094	HOXB1	3211	P14653
ENSG00000181856	SLC2A4	6517	P14672
ENSG00000125835	SNRPB	6628	P14678
ENSG00000077498	TYR	7299	P14679
ENSG00000119912	IDE	3416	P14735
ENSG00000169704	GP9	2815	P14770
ENSG00000115594	IL1R1	3554	P14778
ENSG00000100985	MMP9	4318	P14780
ENSG00000100385	IL2RB	3560	P14784
ENSG00000126267	COX6B1	1340	P14854
ENSG00000143190	POU2F1	5451	P14859
ENSG00000104824	HNRNPL	3191	P14866
ENSG00000282947	HNRNPL	3191	P14866
ENSG00000022355	GABRA1	2554	P14867
ENSG00000115866	DARS	1615	P14868
ENSG00000131203	IDO1	3620	P14902
ENSG00000110887	DAO	1610	P14920
ENSG00000134954	ETS1	2113	P14921
ENSG00000173801	JUP	3728	P14923
ENSG00000156467	UQCRB	7381	P14927
ENSG00000128342	LIF	3976	P15018
ENSG00000157557	ETS2	2114	P15036
ENSG00000157764	BRAF	673	P15056
ENSG00000091704	CPA1	1357	P15085
ENSG00000153002	CPB1	1360	P15086
ENSG00000163751	CPA3	1359	P15088
ENSG00000170323	FABP4	2167	P15090
ENSG00000135821	GLUL	2752	P15104
ENSG00000085662	AKR1B1	231	P15121
ENSG00000166825	ANPEP	290	P15144
ENSG00000073008	PVR	5817	P15151
ENSG00000128340	RAC2	5880	P15153
ENSG00000120054	CPN1	1369	P15169
ENSG00000103342	GSPT1	2935	P15170
ENSG00000129152	MYOD1	4654	P15172
ENSG00000122180	MYOG	4656	P15173
ENSG00000145839	IL9	3578	P15248
ENSG00000164708	PGAM2	5224	P15259
ENSG00000027697	IFNGR1	3459	P15260
ENSG00000100299	ARSA	410	P15289
ENSG00000086062	B4GALT1	2683	P15291
ENSG00000014257	ACPP	55	P15309
ENSG00000092820	EZR	7430	P15311
ENSG00000116039	ATP6V1B1	525	P15313
ENSG00000110195	FOLR1	2348	P15328
ENSG00000115966	ATF2	1386	P15336
ENSG00000118939	UCHL3	7347	P15374
ENSG00000180509	KCNE1	3753	P15382
ENSG00000177455	CD19	930	P15391
ENSG00000175592	FOSL1	8061	P15407
ENSG00000075426	FOSL2	2355	P15408
ENSG00000197465	GYPE	2996	P15421
ENSG00000164120	HPGD	3248	P15428
ENSG00000141968	VAV1	7409	P15498
ENSG00000049540	ELN	2006	P15502
ENSG00000198223	CSF2RA	1438	P15509
ENSG00000109321	AREG	374	P15514
ENSG00000126550	HTN1	3346	P15515
ENSG00000283046	HTN1	3346	P15515
ENSG00000205649	HTN3	3347	P15516
ENSG00000282967	HTN3	3347	P15516
ENSG00000117335	CD46	4179	P15529
ENSG00000239672	NME1	4830	P15531
ENSG00000160882	CYP11B1	1584	P15538
ENSG00000181019	NQO1	1728	P15559
ENSG00000135677	GNS	2799	P15586
ENSG00000197857	ZNF44	51710	P15621
ENSG00000196150	ZNF250	58500	P15622
ENSG00000112715	VEGFA	7422	P15692
ENSG00000156873	PHKG2	5261	P15735
ENSG00000158488	CD1E	913	P15812
ENSG00000158473	CD1D	912	P15813
ENSG00000128322	IGLL1	3543	P15814
ENSG00000095951	HIVEP1	3096	P15822
ENSG00000113273	ARSB	411	P15848
ENSG00000125813	PAX1	5075	P15863
ENSG00000140988	RPS2	6187	P15880
ENSG00000128656	CHN1	1123	P15882
ENSG00000196628	TCF4	6925	P15884
ENSG00000073849	ST6GAL1	6480	P15907
ENSG00000166349	RAG1	5896	P15918
ENSG00000071564	TCF3	6929	P15923
ENSG00000096696	DSP	1832	P15924
ENSG00000117748	RPA2	6118	P15927
ENSG00000185499	MUC1	4582	P15941
ENSG00000127184	COX7C	1350	P15954
ENSG00000102145	GATA1	2623	P15976
ENSG00000035862	TIMP2	7077	P16035
ENSG00000161905	ALOX15	246	P16050
ENSG00000169418	NPR1	4881	P16066
ENSG00000026508	CD44	960	P16070
ENSG00000124588	NQO2	4835	P16083
ENSG00000188486	H2AFX	3014	P16104
ENSG00000174175	SELP	6403	P16109
ENSG00000158571	PFKFB1	5207	P16118
ENSG00000132470	ITGB4	3691	P16144
ENSG00000197471	SPN	6693	P16150
ENSG00000197471	SPN	105369261	P16150
ENSG00000159228	CBR1	873	P16152
ENSG00000029534	ANK1	286	P16157
ENSG00000231834	HLA-A	3105	P16189
ENSG00000122971	ACADS	35	P16219
ENSG00000118260	CREB1	1385	P16220
ENSG00000175535	PNLIP	5406	P16233
ENSG00000134853	PDGFRA	5156	P16234
ENSG00000122912	SLC25A16	8034	P16260
ENSG00000170266	GLB1	2720	P16278
ENSG00000107758	PPP3CB	5532	P16298
ENSG00000158092	NCK1	4690	P16333
ENSG00000005436	GCFC2	6936	P16383
ENSG00000177301	KCNA2	3737	P16389
ENSG00000184357	HIST1H1B	3009	P16401
ENSG00000124575	HIST1H1D	3007	P16402
ENSG00000187837	HIST1H1C	3006	P16403
ENSG00000163599	CTLA4	1493	P16410
ENSG00000197933	ZNF823	55552	P16415
ENSG00000119888	EPCAM	4072	P16422
ENSG00000127948	POR	5447	P16435
ENSG00000015413	DPEP1	1800	P16444
ENSG00000166947	EPB42	2038	P16452
ENSG00000170430	MGMT	4255	P16455
ENSG00000113494	PRLR	5618	P16471
ENSG00000165409	TSHR	7253	P16473
ENSG00000132915	PDE6A	5145	P16499
ENSG00000125851	PCSK2	5126	P16519
ENSG00000111664	GNB3	2784	P16520
ENSG00000124490	CRISP2	7180	P16562
ENSG00000007908	SELE	6401	P16581
ENSG00000151422	FER	2241	P16591
ENSG00000174437	ATP2A2	488	P16615
ENSG00000276085	CCL3L3	414062	P16619
ENSG00000276085	CCL3L3	6349	P16619
ENSG00000277336	CCL3L3	414062	P16619
ENSG00000277336	CCL3L3	6349	P16619
ENSG00000277768	CCL3L3	414062	P16619
ENSG00000277768	CCL3L3	6349	P16619
ENSG00000277796	CCL3L1	414062	P16619
ENSG00000171234	UGT2B7	7364	P16662
ENSG00000135218	CD36	948	P16671
ENSG00000120937	NPPB	4879	P16860
ENSG00000109472	CPE	1363	P16870
ENSG00000168685	IL7R	3575	P16871
ENSG00000197943	PLCG2	5336	P16885
ENSG00000103876	FAH	2184	P16930
ENSG00000117632	STMN1	3925	P16949
ENSG00000060138	YBX3	8531	P16989
ENSG00000005889	ZFX	7543	P17010
ENSG00000164631	ZNF12	7559	P17014
ENSG00000105708	ZNF14	7561	P17017
ENSG00000182141	ZNF708	7562	P17019
ENSG00000170631	ZNF16	7564	P17020
ENSG00000186272	ZNF17	7565	P17021
ENSG00000154957	ZNF18	7566	P17022
ENSG00000157429	ZNF19	7567	P17023
ENSG00000132010	ZNF20	7568	P17024
ENSG00000147118	ZNF182	7569	P17025
ENSG00000165512	ZNF22	7570	P17026
ENSG00000167377	ZNF23	7571	P17027
ENSG00000172466	ZNF24	7572	P17028
ENSG00000106261	ZKSCAN1	7586	P17029
ENSG00000175395	ZNF25	219749	P17030
ENSG00000198393	ZNF26	7574	P17031
ENSG00000075407	ZNF37A	7587	P17032
ENSG00000198538	ZNF28	7576	P17035
ENSG00000166526	ZNF3	7551	P17036
ENSG00000198521	ZNF43	7594	P17038
ENSG00000168661	ZNF30	90075	P17039
ENSG00000121903	ZSCAN20	7579	P17040
ENSG00000169740	ZNF32	7580	P17041
ENSG00000198951	NAGA	4668	P17050
ENSG00000173110	HSPA6	3310	P17066
ENSG00000119729	RHOQ	23433	P17081
ENSG00000137309	HMGA1	3159	P17096
ENSG00000147789	ZNF7	7553	P17097
ENSG00000278129	ZNF8	7554	P17098
ENSG00000178307	TMEM11	8834	P17152
ENSG00000120053	GOT1	2805	P17174
ENSG00000142166	IFNAR1	3454	P17181
ENSG00000101425	BPI	671	P17213
ENSG00000154229	PRKCA	5578	P17252
ENSG00000171223	JUNB	3726	P17275
ENSG00000164171	ITGA2	3673	P17301
ENSG00000152661	GJA1	2697	P17302
ENSG00000113389	NPR3	4883	P17342
ENSG00000166311	SMPD1	6609	P17405
ENSG00000108312	UBTF	7343	P17480
ENSG00000120068	HOXB8	3218	P17481
ENSG00000170689	HOXB9	3219	P17482
ENSG00000182742	HOXB4	3214	P17483
ENSG00000108511	HOXB6	3216	P17509
ENSG00000198610	AKR1C4	1109	P17516
ENSG00000130522	JUND	3727	P17535
ENSG00000168925	CTRB1	1504	P17538
ENSG00000131730	CKMT2	1160	P17540
ENSG00000162367	TAL1	6886	P17542
ENSG00000170653	ATF7	11016	P17544
ENSG00000099795	NDUFB7	4713	P17568
ENSG00000008056	SYN1	6853	P17600
ENSG00000072062	PRKACA	5566	P17612
ENSG00000107165	TYRP1	7306	P17643
ENSG00000162909	CAPN2	824	P17655
ENSG00000175084	DES	1674	P17661
ENSG00000172216	CEBPB	1051	P17676
ENSG00000172020	GAP43	2596	P17677
ENSG00000204632	HLA-G	3135	P17693
ENSG00000206506	HLA-G	3135	P17693
ENSG00000230413	HLA-G	3135	P17693
ENSG00000233095	HLA-G	3135	P17693
ENSG00000235346	HLA-G	3135	P17693
ENSG00000235680	HLA-G	3135	P17693
ENSG00000237216	HLA-G	3135	P17693
ENSG00000175354	PTPN2	5771	P17706
ENSG00000123505	AMD1	262	P17707
ENSG00000198650	TAT	6898	P17735
ENSG00000129167	TPH1	7166	P17752
ENSG00000160716	CHRNB2	1141	P17787
ENSG00000171793	CTPS1	1503	P17812
ENSG00000106991	ENG	2022	P17813
ENSG00000108654	DDX5	1655	P17844
ENSG00000141959	PFKL	5211	P17858
ENSG00000100219	XBP1	7494	P17861
ENSG00000196743	GM2A	2760	P17900
ENSG00000203710	CR1	1378	P17927
ENSG00000131981	LGALS3	3958	P17931
ENSG00000146674	IGFBP3	3486	P17936
ENSG00000066336	SPI1	6688	P17947
ENSG00000102755	FLT1	2321	P17948
ENSG00000165916	PSMC3	5702	P17980
ENSG00000120438	TCP1	6950	P17987
ENSG00000196396	PTPN1	5770	P18031
ENSG00000108839	ALOX12	239	P18054
ENSG00000115457	IGFBP2	3485	P18065
ENSG00000104884	ERCC2	2068	P18074
ENSG00000101144	BMP7	655	P18075
ENSG00000182899	RPL35A	6165	P18077
ENSG00000082781	ITGB5	3693	P18084
ENSG00000168374	ARF4	378	P18085
ENSG00000274286	ADRA2B	151	P18089
ENSG00000147604	RPL7	6129	P18124
ENSG00000120738	EGR1	1958	P18146
ENSG00000035403	VCL	7414	P18206
ENSG00000176153	GPX2	2877	P18283
ENSG00000145545	SRD5A1	6715	P18405
ENSG00000129988	LBP	3929	P18428
ENSG00000132670	PTPRA	5786	P18433
ENSG00000171428	NAT1	9	P18440
ENSG00000206505	HLA-A	3105	P18462
ENSG00000206450	HLA-B	3106	P18463
ENSG00000163288	GABRB1	2560	P18505
ENSG00000113327	GABRG2	2566	P18507
ENSG00000141433	ADCYAP1	116	P18509
ENSG00000136689	IL1RN	3557	P18510
ENSG00000185527	PDE6G	5148	P18545
ENSG00000115221	ITGB6	3694	P18564
ENSG00000115221	ITGB6	100505984	P18564
ENSG00000188672	RHCE	6006	P18577
ENSG00000159140	SON	6651	P18583
ENSG00000204356	NELFE	7936	P18615
ENSG00000206268	NELFE	7936	P18615
ENSG00000206357	NELFE	7936	P18615
ENSG00000229363	NELFE	7936	P18615
ENSG00000231044	NELFE	7936	P18615
ENSG00000233801	NELFE	7936	P18615
ENSG00000265681	RPL17	6139	P18621
ENSG00000089692	LAG3	3902	P18627
ENSG00000171314	PGAM1	5223	P18669
ENSG00000180198	RCC1	1104	P18754
ENSG00000184160	ADRA2C	152	P18825
ENSG00000115884	SDC1	6382	P18827
ENSG00000123268	ATF1	466	P18846
ENSG00000162772	ATF3	467	P18847
ENSG00000128272	ATF4	468	P18848
ENSG00000118217	ATF6	22926	P18850
ENSG00000105486	LIG1	3978	P18858
ENSG00000154723	ATP5J	522	P18859
ENSG00000073050	XRCC1	7515	P18887
ENSG00000171346	KRT15	3866	P19012
ENSG00000170477	KRT4	3851	P19013
ENSG00000145730	PAM	5066	P19021
ENSG00000170558	CDH2	1000	P19022
ENSG00000127324	TSPAN8	7103	P19075
ENSG00000128266	GNAZ	2781	P19086
ENSG00000134183	GNAT2	2780	P19087
ENSG00000179142	CYP11B2	1585	P19099
ENSG00000101608	MYL12A	10627	P19105
ENSG00000140287	HDC	3067	P19113
ENSG00000124181	PLCG1	5335	P19174
ENSG00000167165	UGT1A6	54578	P19224
ENSG00000187266	EPOR	2057	P19235
ENSG00000159173	TNNI1	7135	P19237
ENSG00000116815	CD58	965	P19256
ENSG00000162692	VCAM1	7412	P19320
ENSG00000115053	NCL	4691	P19338
ENSG00000156515	HK1	3098	P19367
ENSG00000102978	POLR2C	5432	P19387
ENSG00000099817	POLR2E	5434	P19388
ENSG00000143119	CD53	963	P19397
ENSG00000178127	NDUFV2	4729	P19404
ENSG00000126767	ELK1	2002	P19419
ENSG00000129991	TNNI3	7137	P19429
ENSG00000067182	TNFRSF1A	7132	P19438
ENSG00000100031	GGT1	728441	P19440
ENSG00000100031	GGT1	91227	P19440
ENSG00000100031	GGT1	102724197	P19440
ENSG00000100031	GGT1	2678	P19440
ENSG00000100031	GGT1	92086	P19440
ENSG00000163161	ERCC3	2071	P19447
ENSG00000132109	TRIM21	6737	P19474
ENSG00000112561	TFEB	7942	P19484
ENSG00000055332	EIF2AK2	5610	P19525
ENSG00000174951	FUT1	2523	P19526
ENSG00000068323	TFE3	7030	P19532
ENSG00000184937	WT1	7490	P19544
ENSG00000164778	EN2	2020	P19622
ENSG00000116649	SRM	6723	P19623
ENSG00000090020	SLC9A1	6548	P19634
ENSG00000228278	ORM2	5005	P19652
